text,location,phase
𝐈𝐭𝐬 𝐦𝐲 𝐁𝐢𝐫𝐭𝐡𝐝𝐚𝐲 listening grandmaster jam session thor ragnarok soundtrack — cake time lockdown mom gowriabhiram made gulab jamun one sweets like thank you… https www instagram com p calhwnddauw igshid 1m1gbgbypa6g0,hyderabad,1
guard even lockdown,hyderabad,1
missing drama thrill lockdown go watch paatallok right guess timing tweet explains much show bingeonit primevideoin fire fire fire fire firepaatallok bingeonit,mumbai,1
pataallok easing lockdown many glowing star glowing starpataallok,mumbai,1
man brings 90 year old mother bangalore rajasthan cycle amid lockdown https www google com amp english newstracklive com ampnews son arrived rajasthan kota 90 year old mom cycle mc23 nu612 ta272 1089895 1 html,mumbai,1
really ’ worked lockdown home,delhi,1
even relaxations lockdown 4 0 life barely back normal may start going back work may start meeting people close us ’ way us risk socialising like till vaccine available,delhi,1
skill signed 3 online courses public policy political philosophy economic development berkeley harvard oxford ’ come lockdown 3 certificates p,delhi,1
first special train departs lockdown kolkata passenger luggage cart board first train 02301 howrah new delhi special departs howrah kolkata india 12 may 2020 photo indranil aditya nurphoto,kolkata,1
kolkata city joy lockdown drone shot drone kolkata kolkatadronevideo kolkatadronevideolockdown kolkatadronevideoduringlockdown dronevideoofkolkataunderlockdown https bit ly 3bssok9drone kolkata kolkatadronevideo kolkatadronevideolockdown kolkatadronevideoduringlockdown dronevideoofkolkataunderlockdown,kolkata,1
left means sustenance frustration got better prolonged lockdown anybody aware government aided group theatre units run would know pittance actor depend ₹4000 month,kolkata,1
great great made whole lockdown period sooòoo loveable n live folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tonegreat lockdown period loveable,kolkata,1
prompt response meaindia claim made education minister west bengal shri itspcofficial ji saddened see respected minister make claims amidst lockdown https twitter com itspcofficial status 1260939718578982917,kolkata,1
ne curfew b4 tweet potta u remember tat face rolling eyes intha year end la start pandranga nu speak evil monkey,chennai,1
please share request existing curfew need help cost medical care also family need food purpose also https twitter com selvaku47689680 status 1260038757601947648 19,chennai,1
better lift curfew costs socio economically financially exchequer 6th sense people live,chennai,1
narayanan pray extension curfew,chennai,1
music director amrishrocks1 composed song friends miss loved ones curfew corona composition lyric amp vocal twitter id verified soon stayathome amrishmusicals spp media pro priyastayathome stayathome amrishmusicals,chennai,1
curfew,bangalore,1
separate state demand uttrakhand curfew town,bangalore,1
saudi arabia enforcing curfew eid stop gathering indian muslim learn saudi,bangalore,1
love cause summers cause aamras nothing better janta janta curfew,bangalore,1
proved centre state govts derailed lockdown govts sent back migrant workers b4 janta curfew amp announced lockdown causing confusion among state govts amp front line staff wondering handle situation,bangalore,1
people dying cant anything govt take action pls take strict action advise curfew 8 days unknowingly pls save solapur people,hyderabad,1
bsybjp shouldnt allow even saudi arabia shutdown mecca imposed curfew,hyderabad,1
telanganacmo folded hands markets groceries outlets social distance even people like thay moving without masks opened even liquor shops curfew 7 pm words appeal office review need curfew nights,hyderabad,1
yes mam morning evening time curfew mostly gathering chabutras plz look matter,hyderabad,1
sir appreciate clarification related walking jogging inside gated community following physical distancing safety guidelines non curfew hours health impacts continue stay indoors completely – aparna cyberzon,hyderabad,1
probably reasons curfew 7p http 7a ensure youngsters dont drive cars speedily empty roads 2 ensure u r forced listen speeches mnstrs ur tv 3 police doctors amp nurses r good job get rest,mumbai,1
failure delhi govt implemented curfew true spirit,mumbai,1
would treated curfew though riots open essential 2 hrs etc missed point aim keep people home give want would opened shops 24 7 e commerce except large appliances etc,mumbai,1
cmomaharashtra mybmc mumbaipolice suggestion curfew 7pm 9am like delhi help police force get rest also half bmc wards open every alternate days remaining half monitoring easier lockdown 4 0,mumbai,1
mumbai needs curfew sir,mumbai,1
pratapgarh uttar pradesh public curfew lock complete roa https youtu bvcnawqplts via youtube,delhi,1
african countries put dusk dawn curfew maybe looking decided,delhi,1
saudi arabia orders 24 hour curfew five day eid holidays mecca continues remain total curfew https www opindia com 2020 05 saudi arabia 24 hour curfew eid holiday mecca medina closed via opindia com,delhi,1
arvindkejriwal sir curfew time 7 pm 7 followed,delhi,1
pmoindia cms night curfew strictly adhered states work individually ease lockdown rules problems come monsoons coming soon need ready amp prepared narendramodi,kolkata,1
aajtak pmoindia abpnews dear sir understand pressure economy public government giving relaxation request immediately take action curfew every place country solve problem within 45 days,kolkata,1
sir understand actually trying go home 14th april bike time didnt get curfew pass situation different many students coming states one stuck west bengal amp want return police allowing 1,kolkata,1
corona give focus shift gdp hdi,chennai,1
corona wild fires cyclone locust attack etc today add earthquake list next india alien attack ’ thing pending guess kar lo wo bhi 2020 zindabaad whatahorribleyearcorona earthquake whatahorribleyear,chennai,1
mamataofficial u lost ur mind calling trains corona trains arent u ashamed obviously nt u dictator tormentor tyrant sole reason fr destruction west bengal fr ur political aspiration amp motives ur aitcofficial learn lesson soon,chennai,1
doubt failed circumstances made push wrong economics mr corona,chennai,1
epstamilnadu first relax movement state inter district restriction govt hinted public must practice hygiene social distancing learn live corona course ensure free movement public everyone take care,chennai,1
boss test every person corona different virus infected amp positive tomorrow test result negative today per covid 19 test conducted 6 crore people every hour impossible task,bangalore,1
corona wont let us go earthquake wont let us inside wonder supposed levitate thinking face,bangalore,1
corona please go pouting face face rolling eyes,bangalore,1
indiafightscorona northeast emerged model development last six years due high priority modi govt cumulative effort prioritization also made northeast model corona management last six weeks via namo appindiafightscorona,bangalore,1
police affected corona getting medical service properly god future bengal,bangalore,1
hi sir india trouble corona virus facing financial problems sir please send money google pay 9959875698,hyderabad,1
corona south korea flushed face 1yearofmassdestruction1yearofmassdestruction,hyderabad,1
death nos wrongly reported delhi corona infected nos utter failure delhi 7000 cases mohalla clinics goes toss air safdarjung hospitals deaths heavily reported sanjayazadsln aamaadmiparty arvindkejriwal republic,hyderabad,1
